InstanceID,patientID,ImageName,cellTypeName,cellType,isCancerous,imagePath,imageExists
aug_3_181_13298,53,aug_3_181_13298.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_181_13298.png,True
18515,26,18515.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18515.png,True
aug_0_900_20082,23,aug_0_900_20082.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_900_20082.png,True
16912,29,16912.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16912.png,True
4418,22,4418.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4418.png,True
9135,7,9135.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9135.png,True
8332,18,8332.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8332.png,True
8555,18,8555.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8555.png,True
10026,41,10026.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/10026.png,True
aug_3_958_753,48,aug_3_958_753.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_958_753.png,True
9483,21,9483.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9483.png,True
1469,47,1469.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1469.png,True
aug_0_228_20258,23,aug_0_228_20258.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_228_20258.png,True
4090,6,4090.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4090.png,True
704,48,704.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/704.png,True
aug_0_494_20124,23,aug_0_494_20124.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_494_20124.png,True
20056,23,20056.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20056.png,True
aug_0_536_16490,39,aug_0_536_16490.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_536_16490.png,True
17498,15,17498.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17498.png,True
7951,9,7951.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7951.png,True
aug_3_496_1395,47,aug_3_496_1395.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_496_1395.png,True
4802,8,4802.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4802.png,True
aug_3_856_16599,24,aug_3_856_16599.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_856_16599.png,True
17758,59,17758.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17758.png,True
4777,8,4777.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4777.png,True
aug_1_230_900,49,aug_1_230_900.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_230_900.png,True
9026,7,9026.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9026.png,True
13731,54,13731.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13731.png,True
aug_0_676_56,36,aug_0_676_56.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_676_56.png,True
9919,41,9919.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9919.png,True
17128,29,17128.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17128.png,True
9464,21,9464.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9464.png,True
4087,6,4087.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4087.png,True
9015,7,9015.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9015.png,True
aug_0_426_19011,45,aug_0_426_19011.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_426_19011.png,True
1468,47,1468.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1468.png,True
17749,59,17749.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17749.png,True
aug_3_806_18540,26,aug_3_806_18540.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_806_18540.png,True
4095,6,4095.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4095.png,True
14091,54,14091.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/14091.png,True
1009,49,1009.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1009.png,True
aug_1_359_22350,58,aug_1_359_22350.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_359_22350.png,True
18405,16,18405.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18405.png,True
17006,29,17006.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17006.png,True
aug_3_706_16684,24,aug_3_706_16684.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_706_16684.png,True
aug_0_182_17459,15,aug_0_182_17459.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_182_17459.png,True
aug_3_769_13275,53,aug_3_769_13275.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_769_13275.png,True
aug_1_232_4247,6,aug_1_232_4247.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_232_4247.png,True
20531,37,20531.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20531.png,True
7904,9,7904.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7904.png,True
13727,54,13727.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13727.png,True
3169,14,3169.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3169.png,True
15815,12,15815.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/15815.png,True
aug_3_867_13878,54,aug_3_867_13878.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_867_13878.png,True
8385,18,8385.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8385.png,True
aug_0_469_4302,22,aug_0_469_4302.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_469_4302.png,True
11754,30,11754.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11754.png,True
13935,54,13935.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13935.png,True
8485,18,8485.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8485.png,True
aug_0_242_20560,37,aug_0_242_20560.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_242_20560.png,True
aug_0_158_16486,39,aug_0_158_16486.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_158_16486.png,True
17226,29,17226.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17226.png,True
1050,19,1050.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1050.png,True
1462,47,1462.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1462.png,True
15791,12,15791.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/15791.png,True
812,48,812.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/812.png,True
711,48,711.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/711.png,True
17220,29,17220.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17220.png,True
17145,29,17145.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17145.png,True
aug_3_203_18539,26,aug_3_203_18539.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_203_18539.png,True
aug_3_814_16736,24,aug_3_814_16736.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_814_16736.png,True
17021,29,17021.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17021.png,True
17796,59,17796.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17796.png,True
aug_0_774_20043,23,aug_0_774_20043.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_774_20043.png,True
aug_0_672_16476,39,aug_0_672_16476.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_672_16476.png,True
aug_0_613_22259,58,aug_0_613_22259.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_613_22259.png,True
17586,15,17586.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17586.png,True
9172,7,9172.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9172.png,True
845,49,845.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/845.png,True
13937,54,13937.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13937.png,True
765,48,765.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/765.png,True
9146,7,9146.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9146.png,True
aug_3_930_16747,24,aug_3_930_16747.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_930_16747.png,True
1190,19,1190.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1190.png,True
7969,9,7969.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7969.png,True
9177,7,9177.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9177.png,True
20274,23,20274.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20274.png,True
20240,23,20240.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20240.png,True
11811,30,11811.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11811.png,True
aug_3_55_16693,24,aug_3_55_16693.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_55_16693.png,True
aug_1_220_4148,6,aug_1_220_4148.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_220_4148.png,True
9171,7,9171.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9171.png,True
16568,24,16568.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16568.png,True
4786,8,4786.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4786.png,True
18584,26,18584.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18584.png,True
aug_3_189_13763,54,aug_3_189_13763.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_189_13763.png,True
4128,6,4128.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4128.png,True
962,49,962.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/962.png,True
13969,54,13969.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13969.png,True
16940,29,16940.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16940.png,True
13331,53,13331.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13331.png,True
13785,54,13785.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13785.png,True
4669,8,4669.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4669.png,True
17120,29,17120.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17120.png,True
10135,41,10135.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/10135.png,True
11764,30,11764.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11764.png,True
aug_1_263_174,5,aug_1_263_174.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_263_174.png,True
4370,22,4370.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4370.png,True
18412,16,18412.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18412.png,True
13222,53,13222.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13222.png,True
aug_3_612_17759,59,aug_3_612_17759.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_612_17759.png,True
4233,6,4233.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4233.png,True
18304,16,18304.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18304.png,True
aug_3_987_18500,26,aug_3_987_18500.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_987_18500.png,True
273,5,273.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/273.png,True
3196,14,3196.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3196.png,True
20353,11,20353.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20353.png,True
790,48,790.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/790.png,True
